duration,time,P,T,T_new,Td,Td_new,RH,RH_new,U,V,WS,WD,dZ,dZ_new,geoALT,geoALT_new,LON,LAT,GPS_Z,q,q_new,rad
4729.0,2021-09-05 15:19:16.000001,322.147265,-11.5,-21.48592185974121,-43.05176455246553,-28.883978951950187,5.4,51.278186633856556,-9.151312206048773,-1.248692662032106,9.236111111111107,82.23000000000002,2.748187750343277,2.748187750343277,8789.934871259664,8789.934871259664,121.47572,24.88552,9322.62,0.2391922905628103,0.9022656514827627,903.8597178788933
4730.0,2021-09-05 15:19:17.000001,321.953984,-11.51,-21.49592185974121,-43.05922490576973,-28.890276946183516,5.4,51.29277503788876,-8.986175745187744,-1.2261598621157372,9.069444444444443,82.23000000000002,4.262269582217414,4.262269582217414,8794.197140841881,8794.197140841881,121.47543999999999,24.885479999999998,9327.87,0.2391231455495981,0.9021965064695505,903.8642073295157
4730.0,2021-09-05 15:19:17.000001,322.078828,-11.52,-21.5887198638916,-43.066685346888406,-23.12777883398316,5.4,87.33893879171558,-9.694171781490237,0.9027142620229242,9.736111111111107,95.32,-3.299307336781567,-3.299307336781567,8790.8978335051,8790.8978335051,121.47561999999999,24.88551,9324.76,0.2388179709589902,1.5219798495448056,903.8613036825842
4731.0,2021-09-05 15:19:18.000001,321.991992,-11.5,-21.48023223876953,-43.05176455246553,-27.56231740279189,5.4,57.942713318049776,-9.292798641908638,-2.9871698184733084,9.761111111111113,72.18,2.7274918575858464,2.7274918575858464,8793.625325362686,8793.625325362686,121.47553,24.8855,9326.2,0.23930763537092764,1.0205810003916795,903.8627350044287
4733.0,2021-09-05 15:19:20.000001,321.840117,-11.53,-21.509716300964357,-43.2484809905681,-27.63041049401639,5.3,57.72809142804712,-8.904118304722418,0.3529567254991306,8.91111111111111,92.26999999999998,2.6156690279531176,2.6156690279531176,8796.240994390639,8796.240994390639,121.47535,24.885479999999998,9329.36,0.2343607326247716,1.0144014139869237,903.8655976425416
4734.0,2021-09-05 15:19:21.000001,321.732421,-11.53,-21.412942199707032,-43.2484809905681,-28.96121829414679,5.3,50.58636745978743,-9.868523458253517,-1.4343851655962925,9.972222222222221,81.73000000000002,2.5616270442715177,2.5616270442715177,8798.80262143491,8798.80262143491,121.47526,24.885479999999998,9331.09,0.23443918201878144,0.8975125429387338,903.8669879535116
4735.0,2021-09-05 15:19:22.000001,321.6759370000001,-11.51,-21.49023223876953,-43.233586027074686,-30.08934590732084,5.3,45.80637343278328,-9.842362084795052,-2.5362464268023848,10.163888888888893,75.55000000000003,2.0079841216083882,2.007984121608388,8800.810605556519,8800.810605556519,121.47516,24.885460000000002,9332.68,0.2348978023934416,0.8068329196381621,903.8686147518848
4736.0,2021-09-05 15:19:23.000001,321.609062,-11.51,-21.49592185974121,-43.233586027074686,-28.95141141300829,5.3,51.00063005394002,-9.288012928197844,-1.0254061736396591,9.344444444444443,83.69999999999997,1.5915027670052948,1.591502767005295,8802.402108323524,8802.402108323524,121.47507,24.88544,9334.45,0.2349466467588254,0.8980200076787778,903.8700870696724
4737.0,2021-09-05 15:19:24.000001,321.525664,-11.51,-21.50545860290527,-43.41095599924692,-33.5117945759163,5.2,33.02240714436005,-8.003557911570466,-0.1788309515274375,8.005555555555555,88.72000000000004,1.9851837144451565,1.9851837144451565,8804.387292037969,8804.387292037969,121.47498,24.88544,9336.2,0.23057348228350874,0.5810769865597843,903.8714773746941
4738.0,2021-09-05 15:19:25.000001,321.448203,-11.56,-21.455143508911135,-43.44812799144935,-30.22823681352171,5.2,45.070742387985575,-9.181874060168024,-1.779786757931244,9.352777777777778,79.02999999999997,0.18296473062400764,0.18296473062400764,8804.570256768593,8804.570256768593,121.4749,24.88543,9337.94,0.2296056225146947,0.7971216513957677,903.8727542052917
