duration,time,P,T,RH,WS,WD,LON,LAT,GPS_Z,IF
897.0,2021-09-05 14:15:24.000001,810.4207030000001,25.84,58.5,13.622222222222222,153.54999999999995,121.72027,24.85885,1951.22,1.0
898.0,2021-09-05 14:15:25.000001,810.2601559999998,25.85,58.4,12.697222222222223,150.72000000000003,121.72021000000001,24.85896,1953.11,1.0
898.0,2021-09-05 14:15:25.000001,809.8453119999998,25.85,58.2,14.375,152.60000000000002,121.72011,24.85918,1956.74,1.0
899.0,2021-09-05 14:15:26.000001,810.057578,25.86,58.2,13.780555555555555,161.71000000000004,121.72016,24.859070000000003,1954.91,1.0
901.0,2021-09-05 14:15:28.000001,809.67375,25.89,58.0,12.927777777777777,151.10000000000002,121.72004,24.859289999999998,1958.67,1.0
902.0,2021-09-05 14:15:29.000001,809.526562,25.87,58.0,12.644444444444446,159.69000000000005,121.71999,24.8594,1960.51,1.0
903.0,2021-09-05 14:15:30.000001,809.3435929999998,25.9,57.8,14.325,156.49,121.71994,24.85951,1962.27,1.0
904.0,2021-09-05 14:15:31.000001,809.1877340000002,25.91,57.7,13.980555555555554,151.82999999999998,121.71988,24.85962,1964.34,1.0
905.0,2021-09-05 14:15:32.000001,808.9417179999998,25.91,57.6,11.997222222222222,155.24,121.71982,24.85973,1966.44,1.0
906.0,2021-09-05 14:15:33.000001,808.750468,25.93,57.5,13.858333333333333,158.93000000000006,121.71977,24.85984,1968.37,1.0
907.0,2021-09-05 14:15:34.000001,808.5925,25.96,57.4,14.475,155.26999999999998,121.71972,24.85995,1970.14,1.0
908.0,2021-09-05 14:15:35.000001,808.390703,25.97,57.4,12.616666666666667,151.98000000000002,121.71966,24.86006,1971.87,1.0
909.0,2021-09-05 14:15:36.000001,808.2595309999999,25.97,57.3,12.76111111111111,156.64,121.7196,24.86017,1973.8,1.0
910.0,2021-09-05 14:15:37.000001,808.068203,25.98,57.2,13.919444444444444,161.11,121.71956000000002,24.86028,1975.82,1.0
911.0,2021-09-05 14:15:38.000001,807.865468,25.98,57.2,13.636111111111111,150.52999999999997,121.7195,24.86039,1977.75,1.0
912.0,2021-09-05 14:15:39.000001,807.685468,26.0,57.1,13.158333333333331,156.0,121.71943999999999,24.8605,1979.88,1.0
913.0,2021-09-05 14:15:40.000001,807.4570309999999,25.99,57.0,12.647222222222222,163.63,121.7194,24.86061,1981.93,1.0
914.0,2021-09-05 14:15:41.000001,807.273125,26.0,57.0,13.81111111111111,153.48000000000002,121.71935,24.86072,1983.88,1.0
915.0,2021-09-05 14:15:42.000001,807.09125,26.0,57.0,14.113888888888889,155.20000000000005,121.71928999999999,24.86083,1985.99,1.0
916.0,2021-09-05 14:15:43.000001,806.8692960000002,26.0,56.8,13.061111111111112,164.19000000000005,121.71925,24.86095,1988.11,1.0
917.0,2021-09-05 14:15:44.000001,806.624687,26.01,56.8,12.81388888888889,150.94,121.7192,24.86105,1990.22,1.0
918.0,2021-09-05 14:15:45.000001,806.471796,26.0,56.7,13.352777777777778,154.52999999999997,121.71914,24.86116,1992.44,1.0
919.0,2021-09-05 14:15:46.000001,806.301953,25.96,56.7,14.177777777777777,161.56999999999994,121.71909,24.861279999999997,1994.7,1.0
920.0,2021-09-05 14:15:47.000001,806.0625,25.96,56.6,12.03611111111111,157.30999999999995,121.71903999999999,24.86139,1996.82,1.0
921.0,2021-09-05 14:15:48.000001,805.87625,25.97,56.6,12.491666666666665,156.57999999999993,121.719,24.86149,1999.26,1.0
922.0,2021-09-05 14:15:49.000001,805.616718,25.98,56.5,14.78888888888889,155.81999999999994,121.71893999999999,24.8616,2001.45,1.0
923.0,2021-09-05 14:15:50.000001,805.3914840000001,25.99,56.5,12.05,162.32999999999993,121.71888999999999,24.861710000000002,2003.72,1.0
924.0,2021-09-05 14:15:51.000001,805.178437,25.97,56.4,12.477777777777778,156.04999999999995,121.71885,24.86182,2005.87,1.0
925.0,2021-09-05 14:15:52.000001,804.9553119999998,25.98,56.4,13.230555555555556,152.5,121.71878999999998,24.86192,2008.37,1.0
926.0,2021-09-05 14:15:53.000001,804.740312,25.97,56.3,13.958333333333332,162.58999999999992,121.71874,24.862029999999997,2010.7,1.0
927.0,2021-09-05 14:15:54.000001,804.543906,25.96,56.3,12.05,158.91000000000008,121.7187,24.86214,2012.96,1.0
928.0,2021-09-05 14:15:55.000001,804.3589059999998,25.98,56.4,12.061111111111112,155.39999999999998,121.71865,24.86224,2015.29,1.0
929.0,2021-09-05 14:15:56.000001,804.093906,26.0,56.3,14.033333333333333,154.98000000000002,121.7186,24.86235,2017.5,1.0
930.0,2021-09-05 14:15:57.000001,803.886562,25.98,56.2,13.058333333333332,162.06999999999994,121.71855,24.862460000000002,2019.9,1.0
931.0,2021-09-05 14:15:58.000001,803.6525,25.95,56.2,11.855555555555556,160.21000000000004,121.71851000000001,24.86257,2022.48,1.0
932.0,2021-09-05 14:15:59.000001,803.402187,26.0,56.2,12.93611111111111,151.05,121.71846000000001,24.86267,2024.98,1.0
933.0,2021-09-05 14:16:00.000001,803.1651559999999,26.01,56.0,12.799999999999999,159.35000000000002,121.71841,24.862779999999997,2027.29,1.0
934.0,2021-09-05 14:16:01.000001,802.9527340000002,26.02,55.9,13.283333333333333,161.49,121.71836,24.86289,2029.83,1.0
935.0,2021-09-05 14:16:02.000001,802.724218,26.02,55.7,11.283333333333333,157.98000000000002,121.71831999999999,24.86299,2032.25,1.0
936.0,2021-09-05 14:16:03.000001,802.5348429999998,26.04,55.7,13.116666666666665,154.02999999999997,121.71826999999999,24.86309,2034.97,1.0
937.0,2021-09-05 14:16:04.000001,802.235546,26.04,55.6,13.669444444444444,164.74,121.71823,24.863210000000002,2037.55,1.0
938.0,2021-09-05 14:16:05.000001,802.0354679999998,26.05,55.7,11.863888888888889,155.01999999999998,121.71818,24.863310000000002,2039.92,1.0
939.0,2021-09-05 14:16:06.000001,801.8133590000001,26.08,55.5,11.816666666666666,155.88,121.71813,24.863410000000002,2042.46,1.0
940.0,2021-09-05 14:16:07.000001,801.564843,26.06,55.4,14.152777777777779,158.11,121.71808,24.86352,2044.89,1.0
941.0,2021-09-05 14:16:08.000001,801.3665619999998,26.08,55.5,11.811111111111112,157.66000000000008,121.71803999999999,24.86363,2047.14,1.0
942.0,2021-09-05 14:16:09.000001,801.0907030000002,26.06,55.3,11.811111111111112,160.38,121.71799999999999,24.86372,2049.97,1.0
943.0,2021-09-05 14:16:10.000001,800.825781,26.09,55.2,14.763888888888888,156.80999999999995,121.71795,24.86384,2052.85,1.0
944.0,2021-09-05 14:16:11.000001,800.561875,26.08,55.1,10.433333333333334,158.27999999999997,121.7179,24.86394,2055.31,1.0
945.0,2021-09-05 14:16:12.000001,800.375312,26.08,55.1,13.219444444444445,158.91000000000008,121.71786000000002,24.86404,2057.58,1.0
946.0,2021-09-05 14:16:13.000001,800.117968,26.09,54.9,13.605555555555554,159.97000000000003,121.71781000000001,24.86415,2060.29,1.0
947.0,2021-09-05 14:16:14.000001,799.865,26.09,55.0,11.077777777777778,154.14,121.71776000000001,24.86425,2063.13,1.0
948.0,2021-09-05 14:16:15.000001,799.6448429999998,26.09,55.0,13.377777777777776,157.62,121.71771000000001,24.86436,2065.78,1.0
949.0,2021-09-05 14:16:16.000001,799.410312,26.09,54.9,12.075,166.10000000000002,121.71768,24.86447,2068.45,1.0
949.0,2021-09-05 14:16:16.000001,798.8795309999999,26.1,55.0,12.091666666666667,154.56999999999994,121.71758,24.86467,2074.09,1.0
950.0,2021-09-05 14:16:17.000001,799.167578,26.1,55.0,12.73611111111111,155.68000000000006,121.71763,24.86457,2071.11,1.0
950.0,2021-09-05 14:16:17.000001,798.659375,26.1,54.8,13.847222222222221,166.55999999999995,121.71753999999999,24.86478,2076.8,1.0
953.0,2021-09-05 14:16:20.000001,798.4058590000002,26.09,54.8,11.780555555555555,155.01,121.7175,24.86489,2079.41,1.0
954.0,2021-09-05 14:16:21.000001,798.169843,26.09,54.6,11.847222222222221,157.30999999999995,121.71745,24.86499,2082.23,1.0
955.0,2021-09-05 14:16:22.000001,797.970781,26.05,54.4,12.677777777777777,166.79999999999995,121.71741999999999,24.86509,2084.8,1.0
955.0,2021-09-05 14:16:22.000001,797.4726559999999,26.06,54.3,12.005555555555555,156.99,121.71734,24.86531,2089.95,1.0
956.0,2021-09-05 14:16:23.000001,797.743437,26.06,54.3,12.605555555555556,160.55999999999995,121.71738,24.8652,2087.45,1.0
956.0,2021-09-05 14:16:23.000001,797.204531,26.04,54.2,11.627777777777778,160.85000000000002,121.7173,24.86541,2092.65,1.0
957.0,2021-09-05 14:16:24.000001,796.930234,26.02,54.1,13.216666666666665,168.04999999999995,121.71726000000001,24.86552,2095.52,1.0
958.0,2021-09-05 14:16:25.000001,796.685234,26.03,54.3,11.872222222222222,154.96000000000004,121.71722,24.86562,2098.11,1.0
959.0,2021-09-05 14:16:26.000001,796.426875,26.01,54.4,12.752777777777776,162.72000000000003,121.71718,24.86572,2100.69,1.0
961.0,2021-09-05 14:16:28.000001,795.9061710000002,26.01,54.4,12.802777777777779,150.27999999999997,121.7171,24.86594,2107.14,1.0
962.0,2021-09-05 14:16:29.000001,796.1614059999998,26.02,54.2,12.799999999999999,166.67000000000007,121.71715,24.86584,2103.79,1.0
962.0,2021-09-05 14:16:29.000001,795.6578119999998,25.97,54.5,12.625,173.29999999999995,121.71706999999999,24.86605,2109.47,1.0
963.0,2021-09-05 14:16:30.000001,795.387031,25.97,54.4,12.011111111111111,162.52999999999997,121.71704,24.86616,2112.41,1.0
964.0,2021-09-05 14:16:31.000001,795.123437,25.97,54.4,13.497222222222224,158.01999999999998,121.71700000000001,24.86627,2115.43,1.0
967.0,2021-09-05 14:16:34.000001,794.867343,25.96,54.5,12.438888888888888,169.08999999999992,121.71696000000001,24.86638,2118.19,1.0
968.0,2021-09-05 14:16:35.000001,794.637031,25.91,54.6,12.108333333333334,164.79999999999995,121.71693,24.86648,2122.08,1.0
969.0,2021-09-05 14:16:36.000001,794.3948429999998,25.95,54.8,12.291666666666666,156.62,121.71688999999999,24.86658,2124.72,1.0
970.0,2021-09-05 14:16:37.000001,794.1494530000001,25.96,54.9,12.852777777777778,166.11,121.71685,24.86669,2127.48,1.0
971.0,2021-09-05 14:16:38.000001,793.8369530000001,25.93,55.0,12.980555555555554,167.42000000000007,121.71683,24.86681,2130.45,1.0
972.0,2021-09-05 14:16:39.000001,793.615625,25.93,55.1,11.841666666666667,157.27999999999997,121.71678999999999,24.86691,2133.19,1.0
973.0,2021-09-05 14:16:40.000001,793.3702340000001,25.91,55.1,12.633333333333333,159.63,121.71673999999999,24.86701,2136.04,1.0
974.0,2021-09-05 14:16:41.000001,793.0975,25.88,55.1,12.716666666666667,167.5,121.71671,24.86712,2138.64,1.0
975.0,2021-09-05 14:16:42.000001,792.8326559999999,25.86,55.3,11.855555555555556,165.25,121.71668000000001,24.86723,2141.55,1.0
976.0,2021-09-05 14:16:43.000001,792.583593,25.83,55.5,11.325000000000001,156.51999999999998,121.71663999999998,24.86733,2144.42,1.0
977.0,2021-09-05 14:16:44.000001,792.365703,25.81,55.5,13.102777777777778,164.71000000000004,121.7166,24.86743,2147.19,1.0
978.0,2021-09-05 14:16:45.000001,792.055156,25.79,55.4,12.677777777777777,165.54999999999995,121.71656999999999,24.86755,2149.85,1.0
979.0,2021-09-05 14:16:46.000001,791.8163280000001,25.78,55.4,10.566666666666666,161.33999999999992,121.71654,24.867639999999998,2152.49,1.0
980.0,2021-09-05 14:16:47.000001,791.555937,25.74,55.6,12.891666666666666,159.17000000000007,121.7165,24.86775,2155.12,1.0
981.0,2021-09-05 14:16:48.000001,791.2907809999999,25.72,55.3,13.125,163.17000000000007,121.71646000000001,24.86786,2157.91,1.0
982.0,2021-09-05 14:16:49.000001,791.039218,25.71,55.2,11.241666666666665,164.64999999999998,121.71642,24.86796,2160.78,1.0
983.0,2021-09-05 14:16:50.000001,790.775703,25.71,55.1,11.569444444444445,163.77999999999997,121.71638999999999,24.86806,2164.04,1.0
984.0,2021-09-05 14:16:51.000001,790.4925,25.72,55.1,12.747222222222222,155.58999999999992,121.71635,24.86816,2166.86,1.0
985.0,2021-09-05 14:16:52.000001,790.245468,25.72,55.1,12.680555555555555,168.72000000000003,121.71631000000001,24.868270000000003,2169.67,1.0
986.0,2021-09-05 14:16:53.000001,789.963515,25.71,55.1,11.297222222222222,165.54999999999995,121.71628999999999,24.86838,2172.49,1.0
987.0,2021-09-05 14:16:54.000001,789.725546,25.71,55.2,12.058333333333332,157.14,121.71625,24.868479999999998,2175.38,1.0
988.0,2021-09-05 14:16:55.000001,789.472031,25.72,55.4,11.908333333333333,163.51,121.71621,24.868579999999998,2178.37,1.0
989.0,2021-09-05 14:16:56.000001,789.198281,25.73,55.3,13.052777777777777,168.51999999999998,121.71618000000001,24.86869,2181.33,1.0
990.0,2021-09-05 14:16:57.000001,788.968906,25.73,55.4,11.15,161.81999999999994,121.71615,24.86879,2184.1,1.0
991.0,2021-09-05 14:16:58.000001,788.659687,25.7,55.5,11.280555555555555,160.27999999999997,121.71611000000001,24.86889,2186.93,1.0
992.0,2021-09-05 14:16:59.000001,788.40375,25.69,55.5,12.444444444444443,167.51999999999998,121.71608,24.86899,2189.67,1.0
993.0,2021-09-05 14:17:00.000001,788.1238280000001,25.71,55.5,12.566666666666666,164.76999999999998,121.71605,24.8691,2192.72,1.0
994.0,2021-09-05 14:17:01.000001,787.8928119999998,25.7,55.5,11.252777777777776,156.60000000000002,121.71601000000001,24.8692,2195.45,1.0
995.0,2021-09-05 14:17:02.000001,787.635312,25.71,55.5,11.369444444444444,166.98000000000002,121.71598,24.8693,2198.23,1.0
996.0,2021-09-05 14:17:03.000001,787.4110929999998,25.73,55.3,12.18888888888889,169.13,121.71596000000001,24.8694,2201.36,1.0
997.0,2021-09-05 14:17:04.000001,787.0671090000002,25.72,55.5,11.799999999999999,155.72000000000003,121.71592,24.8695,2204.0,1.0
997.0,2021-09-05 14:17:04.000001,786.5675,25.74,55.3,10.975,168.32999999999993,121.71586,24.8697,2209.99,1.0
998.0,2021-09-05 14:17:05.000001,786.808437,25.73,55.4,11.766666666666666,166.31999999999994,121.71588,24.8696,2206.88,1.0
1000.0,2021-09-05 14:17:07.000001,786.336484,25.74,55.4,12.725,154.03999999999996,121.71582,24.8698,2213.3,1.0
1001.0,2021-09-05 14:17:08.000001,786.059843,25.74,55.4,11.538888888888888,172.70000000000005,121.71578999999998,24.86991,2215.63,1.0
1002.0,2021-09-05 14:17:09.000001,785.843437,25.75,55.5,11.941666666666666,163.64,121.71576,24.87001,2218.38,1.0
1002.0,2021-09-05 14:17:09.000001,785.301562,25.76,55.5,12.419444444444444,169.46000000000004,121.71569,24.87021,2224.25,1.0
1003.0,2021-09-05 14:17:10.000001,785.019375,25.75,55.5,11.469444444444443,166.67000000000007,121.71566999999999,24.87031,2227.03,1.0
1003.0,2021-09-05 14:17:10.000001,785.5794530000002,25.76,55.5,10.691666666666666,158.52999999999997,121.71571999999999,24.87011,2221.29,1.0
1006.0,2021-09-05 14:17:13.000001,784.819531,25.76,55.6,11.827777777777778,159.35000000000002,121.71563,24.87041,2229.74,1.0
1007.0,2021-09-05 14:17:14.000001,784.526015,25.72,55.7,11.35,162.96000000000004,121.7156,24.87051,2232.64,1.0
1008.0,2021-09-05 14:17:15.000001,784.29539,25.72,55.7,11.827777777777778,171.26,121.71557,24.87061,2235.29,1.0
1008.0,2021-09-05 14:17:15.000001,783.763046,25.75,55.6,11.216666666666667,156.55999999999995,121.71551000000001,24.870820000000002,2240.8,1.0
1009.0,2021-09-05 14:17:16.000001,784.036718,25.73,55.6,11.858333333333333,164.92000000000007,121.71555,24.870720000000002,2238.16,1.0
1011.0,2021-09-05 14:17:18.000001,783.538281,25.73,55.6,11.705555555555556,169.66000000000008,121.71548,24.87092,2243.87,1.0
1012.0,2021-09-05 14:17:19.000001,783.2685150000002,25.71,55.7,11.022222222222222,169.91000000000008,121.71546000000001,24.87102,2246.32,1.0
1013.0,2021-09-05 14:17:20.000001,782.965546,25.67,55.7,12.122222222222222,160.87,121.71543,24.87112,2249.11,1.0
1014.0,2021-09-05 14:17:21.000001,782.266406,25.65,55.8,12.769444444444444,166.46000000000004,121.71536,24.87141,2257.6,1.0
1014.0,2021-09-05 14:17:21.000001,782.7492179999998,25.66,55.9,10.577777777777778,163.87,121.7154,24.87122,2251.9,1.0
1015.0,2021-09-05 14:17:22.000001,782.03375,25.66,55.9,11.019444444444444,161.74,121.71531999999999,24.87151,2260.3,1.0
1015.0,2021-09-05 14:17:22.000001,782.464843,25.68,55.8,10.399999999999999,172.01,121.71538000000001,24.87131,2254.82,1.0
1016.0,2021-09-05 14:17:23.000001,781.751406,25.65,56.0,10.35,165.44000000000005,121.7153,24.87161,2262.93,1.0
1017.0,2021-09-05 14:17:24.000001,781.4732809999999,25.66,55.8,11.1,174.12,121.71528,24.8717,2265.8,1.0
1020.0,2021-09-05 14:17:27.000001,781.279687,25.67,55.7,12.069444444444445,164.02999999999997,121.71525,24.8718,2268.42,1.0
1021.0,2021-09-05 14:17:28.000001,781.05164,25.66,55.6,11.377777777777778,164.69000000000005,121.71522,24.87191,2271.34,1.0
1022.0,2021-09-05 14:17:29.000001,780.766718,25.63,55.6,9.891666666666666,170.63,121.7152,24.872,2274.17,1.0
1023.0,2021-09-05 14:17:30.000001,780.5225,25.59,55.5,11.572222222222221,168.55999999999995,121.71518,24.87209,2276.87,1.0
1024.0,2021-09-05 14:17:31.000001,780.255625,25.6,55.5,12.197222222222221,167.14999999999998,121.71516000000001,24.8722,2279.9,1.0
1025.0,2021-09-05 14:17:32.000001,780.0095309999999,25.61,55.5,9.863888888888889,158.78999999999996,121.71512,24.87229,2282.34,1.0
1026.0,2021-09-05 14:17:33.000001,779.76875,25.6,55.4,10.655555555555555,169.11,121.7151,24.87238,2284.96,1.0
1027.0,2021-09-05 14:17:34.000001,779.5039840000002,25.58,55.3,11.386111111111111,172.99,121.71508,24.87248,2287.68,1.0
1028.0,2021-09-05 14:17:35.000001,779.2990619999998,25.56,55.3,10.977777777777778,160.74,121.71505,24.87258,2290.18,1.0
1029.0,2021-09-05 14:17:36.000001,779.0282030000002,25.54,55.3,10.325000000000001,164.27999999999997,121.71502,24.87267,2292.77,1.0
1030.0,2021-09-05 14:17:37.000001,778.8371089999999,25.53,55.2,10.194444444444445,175.89999999999998,121.71501,24.87276,2295.24,1.0
1031.0,2021-09-05 14:17:38.000001,778.594531,25.52,55.1,10.794444444444444,164.39,121.71498999999999,24.87285,2297.88,1.0
1032.0,2021-09-05 14:17:39.000001,778.297656,25.53,55.1,11.030555555555555,163.51999999999998,121.71496,24.87295,2300.36,1.0
1033.0,2021-09-05 14:17:40.000001,778.051875,25.5,55.0,9.669444444444444,179.04999999999995,121.71493999999998,24.87304,2303.61,1.0
1034.0,2021-09-05 14:17:41.000001,777.819296,25.5,54.9,11.002777777777778,155.13,121.71491999999999,24.87313,2306.15,1.0
1035.0,2021-09-05 14:17:42.000001,777.570468,25.46,54.9,10.358333333333333,174.41000000000008,121.71489,24.87322,2308.27,1.0
1036.0,2021-09-05 14:17:43.000001,777.378125,25.43,54.9,10.76388888888889,171.24,121.71488000000001,24.87331,2310.95,1.0
1037.0,2021-09-05 14:17:44.000001,777.127109,25.44,54.8,10.063888888888888,155.26,121.71485,24.8734,2313.9,1.0
1038.0,2021-09-05 14:17:45.000001,776.895703,25.41,54.8,10.733333333333333,175.92000000000007,121.71483,24.87349,2316.09,1.0
1039.0,2021-09-05 14:17:46.000001,776.6873429999998,25.37,54.8,10.547222222222222,170.81999999999994,121.71481000000001,24.87359,2318.73,1.0
1040.0,2021-09-05 14:17:47.000001,776.4624210000002,25.37,54.9,9.299999999999999,159.42000000000007,121.71478,24.87367,2321.4,1.0
1041.0,2021-09-05 14:17:48.000001,776.270312,25.36,55.1,10.225,173.87,121.71477,24.87376,2323.93,1.0
1042.0,2021-09-05 14:17:49.000001,775.984375,25.35,55.1,9.972222222222221,174.14999999999998,121.71476000000001,24.87385,2326.5,1.0
1043.0,2021-09-05 14:17:50.000001,775.793906,25.36,55.3,9.85,158.56999999999994,121.71473,24.873929999999998,2328.85,1.0
1044.0,2021-09-05 14:17:51.000001,775.6215619999998,25.32,55.3,10.347222222222221,173.01,121.71471000000001,24.87402,2331.0,1.0
1045.0,2021-09-05 14:17:52.000001,775.3901559999998,25.36,55.3,9.983333333333333,173.89,121.7147,24.87411,2333.66,1.0
1046.0,2021-09-05 14:17:53.000001,775.1967179999998,25.32,55.4,10.21111111111111,156.16000000000008,121.71467,24.8742,2336.31,1.0
1047.0,2021-09-05 14:17:54.000001,774.939531,25.29,55.5,10.205555555555556,176.86,121.71465,24.87429,2338.5,1.0
1048.0,2021-09-05 14:17:55.000001,774.756328,25.31,55.4,10.230555555555554,172.88,121.71463999999999,24.87438,2340.81,1.0
1049.0,2021-09-05 14:17:56.000001,774.544218,25.29,55.4,9.777777777777779,158.27999999999997,121.71462,24.874470000000002,2343.18,1.0
1050.0,2021-09-05 14:17:57.000001,774.344218,25.3,55.4,9.497222222222222,173.99,121.7146,24.87455,2345.3,1.0
1051.0,2021-09-05 14:17:58.000001,774.188437,25.3,55.4,9.997222222222222,175.89,121.71458999999999,24.87464,2347.62,1.0
1052.0,2021-09-05 14:17:59.000001,773.976406,25.29,55.5,10.969444444444445,163.38,121.71457,24.87473,2349.75,1.0
1053.0,2021-09-05 14:18:00.000001,773.775312,25.28,55.5,9.863888888888889,168.51999999999998,121.71453999999999,24.87482,2352.04,1.0
1054.0,2021-09-05 14:18:01.000001,773.558437,25.28,55.4,9.908333333333333,179.12,121.71453999999999,24.87491,2354.16,1.0
1055.0,2021-09-05 14:18:02.000001,773.328906,25.28,55.4,10.2,168.43000000000006,121.71452,24.875,2356.38,1.0
1056.0,2021-09-05 14:18:03.000001,773.166562,25.28,55.3,10.266666666666667,161.86,121.7145,24.87509,2358.71,1.0
1057.0,2021-09-05 14:18:04.000001,772.9190619999998,25.29,55.2,10.808333333333332,171.66000000000008,121.71446999999999,24.87518,2360.58,1.0
1058.0,2021-09-05 14:18:05.000001,772.709375,25.25,55.2,9.922222222222222,176.19000000000005,121.71446,24.87527,2363.05,1.0
1059.0,2021-09-05 14:18:06.000001,772.522031,25.23,55.3,9.55,164.61,121.71445,24.87536,2365.05,1.0
1060.0,2021-09-05 14:18:07.000001,772.335468,25.23,55.2,8.991666666666665,166.51,121.71441999999999,24.87544,2367.59,1.0
1061.0,2021-09-05 14:18:08.000001,772.112343,25.22,55.1,11.816666666666666,174.0,121.71441000000002,24.87554,2369.93,1.0
1062.0,2021-09-05 14:18:09.000001,771.930156,25.21,55.3,8.863888888888889,161.06999999999994,121.71439,24.87562,2371.78,1.0
1063.0,2021-09-05 14:18:10.000001,771.7492960000002,25.21,55.3,9.241666666666667,170.47000000000003,121.71437,24.8757,2374.0,1.0
1064.0,2021-09-05 14:18:11.000001,771.474062,25.17,55.3,10.472222222222223,179.68000000000006,121.71436000000001,24.87579,2376.17,1.0
1065.0,2021-09-05 14:18:12.000001,771.3582030000001,25.17,55.3,10.866666666666665,164.93000000000006,121.71433999999999,24.87589,2378.58,1.0
1066.0,2021-09-05 14:18:13.000001,771.1808589999999,25.19,55.3,9.377777777777776,165.02999999999997,121.71432,24.875970000000002,2380.74,1.0
1067.0,2021-09-05 14:18:14.000001,770.9735929999998,25.19,55.2,9.608333333333334,171.45000000000005,121.7143,24.87606,2382.73,1.0
1068.0,2021-09-05 14:18:15.000001,770.7784369999998,25.17,55.1,10.125,172.74,121.71428999999999,24.87615,2384.96,1.0
1069.0,2021-09-05 14:18:16.000001,770.605781,25.16,54.9,12.01388888888889,163.80999999999995,121.71426000000001,24.87624,2387.09,1.0
1070.0,2021-09-05 14:18:17.000001,770.4346869999998,25.14,55.0,10.091666666666667,168.86,121.71423999999999,24.87634,2389.3,1.0
1071.0,2021-09-05 14:18:18.000001,770.213593,25.13,54.6,9.619444444444445,158.33999999999992,121.71421000000001,24.87642,2391.5,1.0
1072.0,2021-09-05 14:18:19.000001,769.9288280000002,25.07,54.6,11.1,175.60000000000002,121.71418999999999,24.876520000000003,2393.67,1.0
1073.0,2021-09-05 14:18:20.000001,769.753281,25.08,54.3,11.655555555555555,161.67000000000007,121.71417,24.876620000000003,2395.71,1.0
1074.0,2021-09-05 14:18:21.000001,769.5158590000002,25.01,54.2,10.769444444444446,166.77999999999997,121.71413999999999,24.87671,2398.03,1.0
1075.0,2021-09-05 14:18:22.000001,769.351718,25.01,54.4,9.483333333333333,164.66000000000008,121.71411,24.8768,2400.28,1.0
1076.0,2021-09-05 14:18:23.000001,769.12875,25.0,54.3,10.258333333333333,173.64,121.7141,24.87689,2402.67,1.0
1077.0,2021-09-05 14:18:24.000001,768.888359,24.97,54.3,12.027777777777777,165.06999999999994,121.71406999999999,24.87699,2405.26,1.0
1078.0,2021-09-05 14:18:25.000001,768.6917179999998,24.93,54.3,9.302777777777779,173.32999999999993,121.71405,24.87708,2407.21,1.0
1079.0,2021-09-05 14:18:26.000001,768.509687,24.9,54.2,9.575,168.52999999999997,121.71404,24.87717,2409.56,1.0
1080.0,2021-09-05 14:18:27.000001,768.32289,24.86,54.4,11.380555555555555,163.54999999999995,121.71401000000002,24.87726,2411.74,1.0
1081.0,2021-09-05 14:18:28.000001,767.7215620000001,24.71,54.5,10.516666666666666,161.76,121.71395,24.87753,2418.7,1.0
1081.0,2021-09-05 14:18:28.000001,768.1065619999998,24.79,54.5,10.552777777777779,167.81999999999994,121.71399,24.87735,2414.34,1.0
1082.0,2021-09-05 14:18:29.000001,767.4925,24.69,54.8,10.297222222222222,160.76,121.71392,24.87762,2421.32,1.0
1082.0,2021-09-05 14:18:29.000001,767.906875,24.76,54.5,9.911111111111111,174.77999999999997,121.71396999999999,24.87744,2416.45,1.0
1083.0,2021-09-05 14:18:30.000001,767.2389059999999,24.69,54.9,9.708333333333334,175.56999999999994,121.7139,24.87771,2424.05,1.0
1084.0,2021-09-05 14:18:31.000001,767.081093,24.66,55.1,12.402777777777777,161.5,121.71387,24.87781,2426.25,1.0
1085.0,2021-09-05 14:18:32.000001,766.8225,24.65,55.1,10.208333333333334,168.45000000000005,121.71385,24.8779,2428.43,1.0
1086.0,2021-09-05 14:18:33.000001,766.605,24.62,55.3,9.233333333333334,162.57999999999993,121.71382,24.87799,2430.81,1.0
1087.0,2021-09-05 14:18:34.000001,766.395312,24.62,55.5,12.019444444444446,169.08999999999992,121.7138,24.878079999999997,2432.66,1.0
1088.0,2021-09-05 14:18:35.000001,766.177343,24.6,55.4,10.719444444444445,166.99,121.71377,24.87818,2435.38,1.0
1091.0,2021-09-05 14:18:38.000001,765.9367179999998,24.58,55.4,9.838888888888889,160.38,121.71373999999999,24.87827,2437.95,1.0
1092.0,2021-09-05 14:18:39.000001,765.678281,24.58,55.4,10.608333333333333,168.58999999999992,121.71372,24.87836,2440.65,1.0
1093.0,2021-09-05 14:18:40.000001,765.429531,24.57,55.2,12.194444444444443,169.16000000000008,121.7137,24.87846,2443.61,1.0
1094.0,2021-09-05 14:18:41.000001,765.2379679999998,24.53,55.4,8.702777777777778,162.01999999999998,121.71367,24.87855,2446.22,1.0
1094.0,2021-09-05 14:18:41.000001,764.772734,24.48,55.6,10.402777777777779,171.76,121.71363000000001,24.878729999999997,2451.43,1.0
1095.0,2021-09-05 14:18:42.000001,765.025,24.51,55.4,10.830555555555556,170.07999999999993,121.71365,24.87864,2448.54,1.0
1095.0,2021-09-05 14:18:42.000001,764.529218,24.46,55.7,9.527777777777777,155.51,121.7136,24.87882,2453.92,1.0
